datum,PTE,periode_van,periode_tm,indicatie noodvermogen op,indicatie noodvermogen af,opregelen,Afregelen,prikkelcomponent,Afnemen,invoeden,regeltoestand
20/12/2023,86,21:15,21:30,,,,,0,54.44,54.44,0
20/12/2023,87,21:30,21:45,,,,-7.89,0,-7.89,-7.89,-1
20/12/2023,88,21:45,22:00,,,,-38,0,-38,-38,-1
20/12/2023,89,22:00,22:15,,,116.51,-40,0,116.51,-40,2
20/12/2023,90,22:15,22:30,,,,,0,54.44,54.44,0
20/12/2023,91,22:30,22:45,,,46,-38,0,-38,-38,-1
20/12/2023,92,22:45,23:00,,,,-38,0,-38,-38,-1
20/12/2023,93,23:00,23:15,,,83.8,,0,83.8,83.8,1
20/12/2023,94,23:15,23:30,,,30,,0,30,30,1
20/12/2023,95,23:30,23:45,,,,,0,53.47,53.47,0
20/12/2023,96,23:45,00:00,,,,,0,46.44,46.44,0
21/12/2023,1,00:00,00:15,,,265.27,-105.41,0,265.27,-105.41,2
21/12/2023,2,00:15,00:30,,,76.87,-21.91,0,76.87,-21.91,2
21/12/2023,3,00:30,00:45,,,,-21.91,0,-21.91,-21.91,-1
21/12/2023,4,00:45,01:00,,,,-79.94,0,-79.94,-79.94,-1
21/12/2023,5,01:00,01:15,,,,-21.91,0,-21.91,-21.91,-1
21/12/2023,6,01:15,01:30,,,,-77.94,0,-77.94,-77.94,-1
21/12/2023,7,01:30,01:45,,,,-7.89,0,-7.89,-7.89,-1
21/12/2023,8,01:45,02:00,,,100.87,-79.94,0,100.87,-79.94,2
21/12/2023,9,02:00,02:15,,,287,-79.94,0,287,-79.94,2
21/12/2023,10,02:15,02:30,,,,-15.68,0,-15.68,-15.68,-1
21/12/2023,11,02:30,02:45,,,,-21.94,0,-21.94,-21.94,-1
21/12/2023,12,02:45,03:00,,,,-23.94,0,-23.94,-23.94,-1
21/12/2023,13,03:00,03:15,,,,-7.89,0,-7.89,-7.89,-1
21/12/2023,14,03:15,03:30,,,367.36,-27.69,0,367.36,-27.69,2
21/12/2023,15,03:30,03:45,,,150.87,-83.94,0,150.87,-83.94,2
21/12/2023,16,03:45,04:00,,,,-33.94,0,-33.94,-33.94,-1
21/12/2023,17,04:00,04:15,,,85.87,-83.94,0,-83.94,-83.94,-1
21/12/2023,18,04:15,04:30,,,,-83.94,0,-83.94,-83.94,-1
21/12/2023,19,04:30,04:45,,,,-33.94,0,-33.94,-33.94,-1
21/12/2023,20,04:45,05:00,,,,-27.69,0,-27.69,-27.69,-1
21/12/2023,21,05:00,05:15,,,,-27.69,0,-27.69,-27.69,-1
21/12/2023,22,05:15,05:30,,,,-83.94,0,-83.94,-83.94,-1
21/12/2023,23,05:30,05:45,,,,-33.94,0,-33.94,-33.94,-1
21/12/2023,24,05:45,06:00,,,109.89,-224.38,0,109.89,-224.38,2
21/12/2023,25,06:00,06:15,,,89.67,-53.94,0,89.67,-53.94,2
21/12/2023,26,06:15,06:30,,,,-17.68,0,-17.68,-17.68,-1
21/12/2023,27,06:30,06:45,,,84.74,,0,84.74,84.74,1
21/12/2023,28,06:45,07:00,,,99.74,,0,99.74,99.74,1
21/12/2023,29,07:00,07:15,,,99.74,-17.68,0,-17.68,-17.68,-1
21/12/2023,30,07:15,07:30,,,80.61,-51.5,0,80.61,-51.5,2
21/12/2023,31,07:30,07:45,,,92.86,,0,92.86,92.86,1
21/12/2023,32,07:45,08:00,,,92.86,,0,92.86,92.86,1
21/12/2023,33,08:00,08:15,,,79.74,,0,79.74,79.74,1
21/12/2023,34,08:15,08:30,,,,,0,71.74,71.74,0
21/12/2023,35,08:30,08:45,,,100.6,,0,100.6,100.6,1
21/12/2023,36,08:45,09:00,,,100.6,,0,100.6,100.6,1
21/12/2023,37,09:00,09:15,,,,,0,71.74,71.74,0
21/12/2023,38,09:15,09:30,,,,56.74,0,56.74,56.74,-1
21/12/2023,39,09:30,09:45,,,,45.6,0,45.6,45.6,-1
21/12/2023,40,09:45,10:00,,,,40.22,0,40.22,40.22,-1
21/12/2023,41,10:00,10:15,,,289,40.22,0,289,289,1
21/12/2023,42,10:15,10:30,,,86.74,52.74,0,86.74,52.74,2
21/12/2023,43,10:30,10:45,,,90.74,50.87,0,90.74,50.87,2
21/12/2023,44,10:45,11:00,,,,56.74,0,56.74,56.74,-1
21/12/2023,45,11:00,11:15,,,253.33,-7.89,0,253.33,-7.89,2
21/12/2023,46,11:15,11:30,,,255.72,-7.89,0,255.72,-7.89,2
21/12/2023,47,11:30,11:45,,,,,0,71.74,71.74,0
21/12/2023,48,11:45,12:00,,,,50.74,0,50.74,50.74,-1
21/12/2023,49,12:00,12:15,,,140.8,63.74,0,140.8,63.74,2
21/12/2023,50,12:15,12:30,,,,-60.62,0,-60.62,-60.62,-1
21/12/2023,51,12:30,12:45,,,85.26,-100,0,85.26,-100,2
21/12/2023,52,12:45,13:00,,,146.8,-255,0,146.8,-255,2
21/12/2023,53,13:00,13:15,,,108.13,-25.62,0,108.13,-25.62,2
21/12/2023,54,13:15,13:30,,,94.76,,0,94.76,94.76,1
21/12/2023,55,13:30,13:45,,,,,0,72.28,72.28,0
21/12/2023,56,13:45,14:00,,,,,0,71.74,71.74,0
21/12/2023,57,14:00,14:15,,,108.53,,0,108.53,108.53,1
21/12/2023,58,14:15,14:30,,,,,0,71.74,71.74,0
21/12/2023,59,14:30,14:45,,,85.13,,0,85.13,85.13,1
21/12/2023,60,14:45,15:00,,,140.59,,0,140.59,140.59,1
21/12/2023,61,15:00,15:15,,,140.59,-95.62,0,-95.62,-95.62,-1
21/12/2023,62,15:15,15:30,,,498,-40.62,0,498,-40.62,2
21/12/2023,63,15:30,15:45,,,300,-60.62,0,300,-60.62,2
21/12/2023,64,15:45,16:00,,,300,-15.62,0,300,-15.62,2
21/12/2023,65,16:00,16:15,,,300,-48.88,0,300,300,1
21/12/2023,66,16:15,16:30,,,600,50.74,0,600,50.74,2
21/12/2023,67,16:30,16:45,,,344,50.87,0,344,50.87,2
21/12/2023,68,16:45,17:00,,,171.4,-90,0,171.4,-90,2
21/12/2023,69,17:00,17:15,,,161.99,-100,0,161.99,-100,2
21/12/2023,70,17:15,17:30,,,153,-34.69,0,153,-34.69,2
21/12/2023,71,17:30,17:45,,,147,-85.94,0,147,-85.94,2
21/12/2023,72,17:45,18:00,,,198,-45.23,0,198,-45.23,2
21/12/2023,73,18:00,18:15,,,41,-68.19,0,-68.19,-68.19,-1
21/12/2023,74,18:15,18:30,,,189.88,-59.69,0,189.88,-59.69,2
21/12/2023,75,18:30,18:45,,,,-14.68,0,-14.68,-14.68,-1
21/12/2023,76,18:45,19:00,,,109.42,,0,109.42,109.42,1
21/12/2023,77,19:00,19:15,,,1851.74,,0,1851.74,1851.74,1
21/12/2023,78,19:15,19:30,,,500,-100,0,500,-100,2
21/12/2023,79,19:30,19:45,,,500,-57.63,0,500,-57.63,2
21/12/2023,80,19:45,20:00,,,500,-45.38,0,-45.38,-45.38,-1
21/12/2023,81,20:00,20:15,,,73.74,65.42,0,73.74,73.74,1
21/12/2023,82,20:15,20:30,,,140,-45.94,0,140,-45.94,2
21/12/2023,83,20:30,20:45,,,,-19.68,0,-19.68,-19.68,-1
21/12/2023,84,20:45,21:00,,,207.35,-85.94,0,207.35,-85.94,2
21/12/2023,85,21:00,21:15,,,41,-114.19,0,51.31,-114.19,2
21/12/2023,86,21:15,21:30,,,82.17,-9.68,0,82.17,-9.68,2
21/12/2023,87,21:30,21:45,,,82.17,-82.69,0,82.17,-82.69,2
21/12/2023,88,21:45,22:00,,,,-20.19,0,-20.19,-20.19,-1
21/12/2023,89,22:00,22:15,,,,-5.18,0,-5.18,-5.18,-1
21/12/2023,90,22:15,22:30,,,,56.74,0,56.74,56.74,-1
21/12/2023,91,22:30,22:45,,,,-6.68,0,-6.68,-6.68,-1
21/12/2023,92,22:45,23:00,,,,-6.68,0,-6.68,-6.68,-1
21/12/2023,93,23:00,23:15,,,41,,0,41,41,1
21/12/2023,94,23:15,23:30,,,30,,0,30,30,1
21/12/2023,95,23:30,23:45,,,,-15.32,0,-15.32,-15.32,-1
21/12/2023,96,23:45,00:00,,,,-20.2,0,-20.2,-20.2,-1
22/12/2023,1,00:00,00:15,,,86.74,-8.81,0,86.74,-8.81,2
22/12/2023,2,00:15,00:30,,,79.31,,0,79.31,79.31,1
22/12/2023,3,00:30,00:45,,,,,0,13.61,13.61,0
22/12/2023,4,00:45,01:00,,,,-19.69,0,-19.69,-19.69,-1
22/12/2023,5,01:00,01:15,,,101.74,-19.69,0,101.74,-19.69,2
22/12/2023,6,01:15,01:30,,,101.74,-16.69,0,-16.69,-16.69,-1
22/12/2023,7,01:30,01:45,,,,-24.19,0,-24.19,-24.19,-1
22/12/2023,8,01:45,02:00,,,,-24.19,0,-24.19,-24.19,-1
22/12/2023,9,02:00,02:15,,,75.13,-6.53,0,75.13,-6.53,2
22/12/2023,10,02:15,02:30,,,57.12,,0,57.12,57.12,1
22/12/2023,11,02:30,02:45,,,,,0,24.32,24.32,0
22/12/2023,12,02:45,03:00,,,66.26,-19.69,0,66.26,-19.69,2
22/12/2023,13,03:00,03:15,,,75.2,-17.07,0,75.2,-17.07,2
22/12/2023,14,03:15,03:30,,,61.06,,0,61.06,61.06,1
22/12/2023,15,03:30,03:45,,,,-10.41,0,-10.41,-10.41,-1
22/12/2023,16,03:45,04:00,,,,-18.65,0,-18.65,-18.65,-1
22/12/2023,17,04:00,04:15,,,,-19.69,0,-19.69,-19.69,-1
22/12/2023,18,04:15,04:30,,,61.11,-23.44,0,61.11,-23.44,2
22/12/2023,19,04:30,04:45,,,59.2,-10.42,0,59.2,-10.42,2
22/12/2023,20,04:45,05:00,,,58.51,-24.43,0,58.51,-24.43,2
22/12/2023,21,05:00,05:15,,,58.51,-15.23,0,-15.23,-15.23,-1
22/12/2023,22,05:15,05:30,,,,-17.46,0,-17.46,-17.46,-1
22/12/2023,23,05:30,05:45,,,,,0,27.82,27.82,0
22/12/2023,24,05:45,06:00,,,56,,0,56,56,1
22/12/2023,25,06:00,06:15,,,,,0,23.62,23.62,0
22/12/2023,26,06:15,06:30,,,,,0,23.55,23.55,0
22/12/2023,27,06:30,06:45,,,91.57,,0,91.57,91.57,1
22/12/2023,28,06:45,07:00,,,149.61,,0,149.61,149.61,1
22/12/2023,29,07:00,07:15,,,149.61,-132.19,0,-132.19,-132.19,-1
22/12/2023,30,07:15,07:30,,,126.62,-106.71,0,126.62,-106.71,2
22/12/2023,31,07:30,07:45,,,126.62,-8.81,0,-8.81,-8.81,-1
22/12/2023,32,07:45,08:00,,,83.32,,0,83.32,83.32,1
22/12/2023,33,08:00,08:15,,,,-14.19,0,-14.19,-14.19,-1
22/12/2023,34,08:15,08:30,,,,-5.18,0,-5.18,-5.18,-1
22/12/2023,35,08:30,08:45,,,64.95,54.32,0,66.14,54.32,2
22/12/2023,36,08:45,09:00,,,180,54.32,0,180,180,1
22/12/2023,37,09:00,09:15,,,199.59,,0,199.59,199.59,1
22/12/2023,38,09:15,09:30,,,,74.75,0,74.75,74.75,-1
22/12/2023,39,09:30,09:45,,,,54.32,0,54.32,54.32,-1
22/12/2023,40,09:45,10:00,,,141.87,-34.68,0,141.87,-34.68,2
22/12/2023,41,10:00,10:15,,,122.19,-27.69,0,122.19,-27.69,2
22/12/2023,42,10:15,10:30,,,122.19,-29.05,0,122.19,-29.05,2
22/12/2023,43,10:30,10:45,,,,-25.93,0,-25.93,-25.93,-1
22/12/2023,44,10:45,11:00,,,,23.98,0,23.98,23.98,-1
22/12/2023,45,11:00,11:15,,,127.42,60.32,0,127.42,60.32,2
22/12/2023,46,11:15,11:30,,,,-8.81,0,-8.81,-8.81,-1
22/12/2023,47,11:30,11:45,,,91.1,-19.68,0,91.1,-19.68,2
22/12/2023,48,11:45,12:00,,,92.32,-8.81,0,92.32,-8.81,2
22/12/2023,49,12:00,12:15,,,500,81.53,0,500,81.53,2
22/12/2023,50,12:15,12:30,,,298,-15.93,0,298,-15.93,2
22/12/2023,51,12:30,12:45,,,298,-26.89,0,298,-26.89,2
22/12/2023,52,12:45,13:00,,,,69.32,0,69.32,69.32,-1
22/12/2023,53,13:00,13:15,,,260.45,-25.93,0,260.45,-25.93,2
22/12/2023,54,13:15,13:30,,,88.32,-26.69,0,88.32,-26.69,2
22/12/2023,55,13:30,13:45,,,88.32,73.32,0,73.32,73.32,-1
22/12/2023,56,13:45,14:00,,,,,0,75.32,75.32,0
22/12/2023,57,14:00,14:15,,,,,0,77.67,77.67,0
22/12/2023,58,14:15,14:30,,,,-78.93,0,-78.93,-78.93,-1
22/12/2023,59,14:30,14:45,,,154.3,-268.07,0,154.3,-268.07,2
22/12/2023,60,14:45,15:00,,,195.7,-201.69,0,195.7,-201.69,2
22/12/2023,61,15:00,15:15,,,,-128.56,0,-128.56,-128.56,-1
22/12/2023,62,15:15,15:30,,,,73.32,0,73.32,73.32,-1
22/12/2023,63,15:30,15:45,,,,,0,76.32,76.32,0
22/12/2023,64,15:45,16:00,,,,,0,82.38,82.38,0
22/12/2023,65,16:00,16:15,,,,-80.21,0,-80.21,-80.21,-1
22/12/2023,66,16:15,16:30,,,,81.67,0,81.67,81.67,-1
22/12/2023,67,16:30,16:45,,,,81.72,0,81.72,81.72,-1
22/12/2023,68,16:45,17:00,,,,,0,82.53,82.53,0
22/12/2023,69,17:00,17:15,,,,-14.18,0,-14.18,-14.18,-1
22/12/2023,70,17:15,17:30,,,,,0,59.85,59.85,0
22/12/2023,71,17:30,17:45,,,,-40.62,0,-40.62,-40.62,-1
22/12/2023,72,17:45,18:00,,,,-10.62,0,-10.62,-10.62,-1
22/12/2023,73,18:00,18:15,,,105.32,-10.62,0,105.32,105.32,1
22/12/2023,74,18:15,18:30,,,91.71,,0,91.71,91.71,1
22/12/2023,75,18:30,18:45,,,90.32,,0,90.32,90.32,1
22/12/2023,76,18:45,19:00,,,43,,0,43,43,1
22/12/2023,77,19:00,19:15,,,136.95,,0,136.95,136.95,1
22/12/2023,78,19:15,19:30,,,136.95,-10.62,0,-10.62,-10.62,-1
22/12/2023,79,19:30,19:45,,,,-10.62,0,-10.62,-10.62,-1
22/12/2023,80,19:45,20:00,,,,,0,55.16,55.16,0
22/12/2023,81,20:00,20:15,,,154.56,,0,154.56,154.56,1
22/12/2023,82,20:15,20:30,,,136.17,,0,136.17,136.17,1
22/12/2023,83,20:30,20:45,,,100.82,-10.62,0,100.82,-10.62,2
22/12/2023,84,20:45,21:00,,,90.32,-25.62,0,90.32,-25.62,2
22/12/2023,85,21:00,21:15,,,114.21,-25.62,0,114.21,-25.62,2
22/12/2023,86,21:15,21:30,,,85.14,-40.62,0,85.14,-40.62,2
22/12/2023,87,21:30,21:45,,,105.32,-60.62,0,105.32,-60.62,2
22/12/2023,88,21:45,22:00,,,34.29,-163.69,0,34.29,-163.69,2
22/12/2023,89,22:00,22:15,,,1832.2,-134.17,0,1832.2,-134.17,2
22/12/2023,90,22:15,22:30,,,105.32,,0,105.32,105.32,1
22/12/2023,91,22:30,22:45,,,,-8.49,0,-8.49,-8.49,-1
22/12/2023,92,22:45,23:00,,,66.35,-7.94,0,66.35,-7.94,2
22/12/2023,93,23:00,23:15,,,164.2,,0,164.2,164.2,1
22/12/2023,94,23:15,23:30,,,115.09,,0,115.09,115.09,1
22/12/2023,95,23:30,23:45,,,,,0,12.31,12.31,0
22/12/2023,96,23:45,00:00,,,,-20.63,0,-20.63,-20.63,-1
23/12/2023,1,00:00,00:15,,,131.45,-24.87,0,131.45,-24.87,2
23/12/2023,2,00:15,00:30,,,92.2,,0,92.2,92.2,1
23/12/2023,3,00:30,00:45,,,109.6,,0,109.6,109.6,1
23/12/2023,4,00:45,01:00,,,109.6,,0,109.6,109.6,1
23/12/2023,5,01:00,01:15,,,501.35,,0,501.35,501.35,1
23/12/2023,6,01:15,01:30,,,189.87,,0,189.87,189.87,1
23/12/2023,7,01:30,01:45,,,167.97,,0,167.97,167.97,1
23/12/2023,8,01:45,02:00,,,92.3,,0,92.3,92.3,1
23/12/2023,9,02:00,02:15,,,88,-20.26,0,88,-20.26,2
23/12/2023,10,02:15,02:30,,,73.78,,0,73.78,73.78,1
23/12/2023,11,02:30,02:45,,,86.23,,0,86.23,86.23,1
23/12/2023,12,02:45,03:00,,,67.71,,0,67.71,67.71,1
23/12/2023,13,03:00,03:15,,,89.76,-5.4,0,89.76,-5.4,2
23/12/2023,14,03:15,03:30,,,,,0,-0.19,-0.19,0
23/12/2023,15,03:30,03:45,,,,-5.4,0,-5.4,-5.4,-1
23/12/2023,16,03:45,04:00,,,,-37.64,0,-37.64,-37.64,-1
23/12/2023,17,04:00,04:15,,,20.02,-311.77,0,20.02,-311.77,2
23/12/2023,18,04:15,04:30,,,,-311.77,0,-311.77,-311.77,-1
23/12/2023,19,04:30,04:45,,,,-21.14,0,-21.14,-21.14,-1
23/12/2023,20,04:45,05:00,,,,-119.6,0,-119.6,-119.6,-1
23/12/2023,21,05:00,05:15,,,,-100.76,0,-100.76,-100.76,-1
23/12/2023,22,05:15,05:30,,,,-67.01,0,-67.01,-67.01,-1
23/12/2023,23,05:30,05:45,,,,-34.01,0,-34.01,-34.01,-1
23/12/2023,24,05:45,06:00,,,,-3.88,0,-3.88,-3.88,-1
23/12/2023,25,06:00,06:15,,,20.02,,0,20.02,20.02,1
23/12/2023,26,06:15,06:30,,,66.18,,0,66.18,66.18,1
23/12/2023,27,06:30,06:45,,,78.02,,0,78.02,78.02,1
23/12/2023,28,06:45,07:00,,,161.28,,0,161.28,161.28,1
23/12/2023,29,07:00,07:15,,,86.22,,0,86.22,86.22,1
23/12/2023,30,07:15,07:30,,,66.16,,0,66.16,66.16,1
23/12/2023,31,07:30,07:45,,,83.01,,0,83.01,83.01,1
23/12/2023,32,07:45,08:00,,,84.44,,0,84.44,84.44,1
23/12/2023,33,08:00,08:15,,,,,0,-0.08,-0.08,0
23/12/2023,34,08:15,08:30,,,,,0,-0.08,-0.08,0
23/12/2023,35,08:30,08:45,,,,,0,-0.08,-0.08,0
23/12/2023,36,08:45,09:00,,,,,0,-0.08,-0.08,0
23/12/2023,37,09:00,09:15,,,94.03,,0,94.03,94.03,1
23/12/2023,38,09:15,09:30,,,90.8,,0,90.8,90.8,1
23/12/2023,39,09:30,09:45,,,89.76,,0,89.76,89.76,1
23/12/2023,40,09:45,10:00,,,88.88,,0,88.88,88.88,1
23/12/2023,41,10:00,10:15,,,90.84,,0,90.84,90.84,1
23/12/2023,42,10:15,10:30,,,5.02,,0,5.02,5.02,1
23/12/2023,43,10:30,10:45,,,,,0,8.83,8.83,0
23/12/2023,44,10:45,11:00,,,,,0,9.06,9.06,0
23/12/2023,45,11:00,11:15,,,,,0,15.25,15.25,0
23/12/2023,46,11:15,11:30,,,,,0,11.3,11.3,0
23/12/2023,47,11:30,11:45,,,,,0,11.5,11.5,0
23/12/2023,48,11:45,12:00,,,,-25.62,0,-25.62,-25.62,-1
23/12/2023,49,12:00,12:15,,,84,-25.62,0,84,84,1
23/12/2023,50,12:15,12:30,,,85.5,,0,85.5,85.5,1
23/12/2023,51,12:30,12:45,,,,,0,12.95,12.95,0
23/12/2023,52,12:45,13:00,,,,,0,35.77,35.77,0
23/12/2023,53,13:00,13:15,,,,,0,35.77,35.77,0
23/12/2023,54,13:15,13:30,,,,,0,35.77,35.77,0
23/12/2023,55,13:30,13:45,,,,,0,35.77,35.77,0
23/12/2023,56,13:45,14:00,,,86.03,,0,86.03,86.03,1
23/12/2023,57,14:00,14:15,,,84.5,,0,84.5,84.5,1
23/12/2023,58,14:15,14:30,,,,,0,35.77,35.77,0
23/12/2023,59,14:30,14:45,,,92.14,,0,92.14,92.14,1
23/12/2023,60,14:45,15:00,,,135.14,,0,135.14,135.14,1
23/12/2023,61,15:00,15:15,,,132.33,-85.25,0,132.33,-85.25,2
23/12/2023,62,15:15,15:30,,,,43,0,43,43,-1
23/12/2023,63,15:30,15:45,,,,78.09,0,78.09,78.09,-1
23/12/2023,64,15:45,16:00,,,,,0,40.38,40.38,0
23/12/2023,65,16:00,16:15,,,91.05,-67.14,0,91.05,-67.14,2
23/12/2023,66,16:15,16:30,,,,81.28,0,81.28,81.28,-1
23/12/2023,67,16:30,16:45,,,,81.31,0,81.31,81.31,-1
23/12/2023,68,16:45,17:00,,,,,0,35.77,35.77,0
23/12/2023,69,17:00,17:15,,,123.9,,0,123.9,123.9,1
23/12/2023,70,17:15,17:30,,,138.33,,0,138.33,138.33,1
23/12/2023,71,17:30,17:45,,,97.51,,0,97.51,97.51,1
23/12/2023,72,17:45,18:00,,,,,0,35.77,35.77,0
23/12/2023,73,18:00,18:15,,,108.17,,0,108.17,108.17,1
23/12/2023,74,18:15,18:30,,,93.17,,0,93.17,93.17,1
23/12/2023,75,18:30,18:45,,,91.28,,0,91.28,91.28,1
23/12/2023,76,18:45,19:00,,,91.28,-11.16,0,-11.16,-11.16,-1
23/12/2023,77,19:00,19:15,,,96.92,-9.68,0,96.92,-9.68,2
23/12/2023,78,19:15,19:30,,,90.84,37,0,90.84,35.77,2
23/12/2023,79,19:30,19:45,,,,-9.68,0,-9.68,-9.68,-1
23/12/2023,80,19:45,20:00,,,,-6.68,0,-6.68,-6.68,-1
23/12/2023,81,20:00,20:15,,,85.07,-14.07,0,85.07,-14.07,2
23/12/2023,82,20:15,20:30,,,,-15.4,0,-15.4,-15.4,-1
23/12/2023,83,20:30,20:45,,,87.68,-104.73,0,87.68,-104.73,2
23/12/2023,84,20:45,21:00,,,121.43,-79.77,0,121.43,-79.77,2
23/12/2023,85,21:00,21:15,,,84.84,,0,84.84,84.84,1
23/12/2023,86,21:15,21:30,,,83.51,,0,83.51,83.51,1
23/12/2023,87,21:30,21:45,,,,-15.62,0,-15.62,-15.62,-1
23/12/2023,88,21:45,22:00,,,,-35.69,0,-35.69,-35.69,-1
23/12/2023,89,22:00,22:15,,,,,0,35.77,35.77,0
23/12/2023,90,22:15,22:30,,,,,0,35.77,35.77,0
23/12/2023,91,22:30,22:45,,,92.2,,0,92.2,92.2,1
23/12/2023,92,22:45,23:00,,,92.2,-13.65,0,-13.65,-13.65,-1
23/12/2023,93,23:00,23:15,,,,,0,35.77,35.77,0
23/12/2023,94,23:15,23:30,,,,,0,35.77,35.77,0
23/12/2023,95,23:30,23:45,,,,,0,35.77,35.77,0
23/12/2023,96,23:45,00:00,,,,-7.74,0,-7.74,-7.74,-1
24/12/2023,1,00:00,00:15,,,,-5.4,0,-5.4,-5.4,-1
24/12/2023,2,00:15,00:30,,,,,0,-2.69,-2.69,0
24/12/2023,3,00:30,00:45,,,,,0,-2.69,-2.69,0
24/12/2023,4,00:45,01:00,,,,-163.69,0,-163.69,-163.69,-1
24/12/2023,5,01:00,01:15,,,89.38,-68.96,0,89.38,-68.96,2
24/12/2023,6,01:15,01:30,,,,,0,4.16,4.16,0
24/12/2023,7,01:30,01:45,,,,,0,1.65,1.65,0
24/12/2023,8,01:45,02:00,,,,-21.5,0,-21.5,-21.5,-1
24/12/2023,9,02:00,02:15,,,15.25,3.2,0,15.25,3.2,2
24/12/2023,10,02:15,02:30,,,,-0.14,0,-0.14,-0.14,-1
24/12/2023,11,02:30,02:45,,,,-1.96,0,-1.96,-1.96,-1
24/12/2023,12,02:45,03:00,,,61.1,-1.96,0,61.1,-1.96,2
24/12/2023,13,03:00,03:15,,,,,0,4.15,4.15,0
24/12/2023,14,03:15,03:30,,,,,0,4.15,4.15,0
24/12/2023,15,03:30,03:45,,,66.4,,0,66.4,66.4,1
24/12/2023,16,03:45,04:00,,,,,0,4.17,4.17,0
24/12/2023,17,04:00,04:15,,,,3.08,0,3.08,3.08,-1
24/12/2023,18,04:15,04:30,,,,-0.11,0,-0.11,-0.11,-1
24/12/2023,19,04:30,04:45,,,,-0.2,0,-0.2,-0.2,-1
24/12/2023,20,04:45,05:00,,,,,0,4.14,4.14,0
24/12/2023,21,05:00,05:15,,,,0.59,0,0.59,0.59,-1
24/12/2023,22,05:15,05:30,,,,-0.15,0,-0.15,-0.15,-1
24/12/2023,23,05:30,05:45,,,,,0,1.64,1.64,0
24/12/2023,24,05:45,06:00,,,,-1.98,0,-1.98,-1.98,-1
24/12/2023,25,06:00,06:15,,,,-6.55,0,-6.55,-6.55,-1
24/12/2023,26,06:15,06:30,,,,-5.23,0,-5.23,-5.23,-1
24/12/2023,27,06:30,06:45,,,,-6.71,0,-6.71,-6.71,-1
24/12/2023,28,06:45,07:00,,,,3.02,0,3.02,3.02,-1
24/12/2023,29,07:00,07:15,,,,-6.65,0,-6.65,-6.65,-1
24/12/2023,30,07:15,07:30,,,,-6.48,0,-6.48,-6.48,-1
24/12/2023,31,07:30,07:45,,,,,0,4.14,4.14,0
24/12/2023,32,07:45,08:00,,,,-6.71,0,-6.71,-6.71,-1
24/12/2023,33,08:00,08:15,,,,-25.03,0,-25.03,-25.03,-1
24/12/2023,34,08:15,08:30,,,81.51,-21.47,0,81.51,-21.47,2
24/12/2023,35,08:30,08:45,,,61.12,-5.21,0,61.12,-5.21,2
24/12/2023,36,08:45,09:00,,,62.01,,0,62.01,62.01,1
24/12/2023,37,09:00,09:15,,,65.24,-45.49,0,65.24,-45.49,2
24/12/2023,38,09:15,09:30,,,,-21.66,0,-21.66,-21.66,-1
24/12/2023,39,09:30,09:45,,,,-44.98,0,-44.98,-44.98,-1
24/12/2023,40,09:45,10:00,,,61.9,-31.97,0,61.9,-31.97,2
24/12/2023,41,10:00,10:15,,,74.45,-36.33,0,74.45,-36.33,2
24/12/2023,42,10:15,10:30,,,15.25,-10.41,0,-10.41,-10.41,-1
24/12/2023,43,10:30,10:45,,,56.67,-48.73,0,56.67,-48.73,2
24/12/2023,44,10:45,11:00,,,65.07,,0,65.07,65.07,1
24/12/2023,45,11:00,11:15,,,501.35,-19.62,0,501.35,-19.62,2
24/12/2023,46,11:15,11:30,,,501.35,,0,501.35,501.35,1
24/12/2023,47,11:30,11:45,,,91.64,13.52,0,91.64,13.52,2
24/12/2023,48,11:45,12:00,,,95.04,,0,95.04,95.04,1
24/12/2023,49,12:00,12:15,,,104.62,,0,104.62,104.62,1
24/12/2023,50,12:15,12:30,,,91.64,,0,91.64,91.64,1
24/12/2023,51,12:30,12:45,,,89.04,,0,89.04,89.04,1
24/12/2023,52,12:45,13:00,,,91.85,,0,91.85,91.85,1
24/12/2023,53,13:00,13:15,,,66.12,,0,66.12,66.12,1
24/12/2023,54,13:15,13:30,,,,-16.01,0,-16.01,-16.01,-1
24/12/2023,55,13:30,13:45,,,,,0,25.89,25.89,0
24/12/2023,56,13:45,14:00,,,66.29,,0,66.29,66.29,1
24/12/2023,57,14:00,14:15,,,83.51,,0,83.51,83.51,1
24/12/2023,58,14:15,14:30,,,66.45,,0,66.45,66.45,1
