From_NL,From_UTC,E_Volume_kWh,Tenant,E_Volume_MWh,Abs_E_Volume_kWh,Abs_E_Volume_MWh
26/12/2023 14:45,26/12/2023 13:45,1249,1,1.249,1249,1.249
26/12/2023 14:45,26/12/2023 13:45,28326,0,28.326,28326,28.326
26/12/2023 15:00,26/12/2023 14:00,40238,0,40.238,40238,40.238
26/12/2023 15:00,26/12/2023 14:00,1262,1,1.262,1262,1.262
26/12/2023 15:15,26/12/2023 14:15,1305,1,1.305,1305,1.305
26/12/2023 15:15,26/12/2023 14:15,40195,0,40.195,40195,40.195
26/12/2023 15:30,26/12/2023 14:30,40141,0,40.141,40141,40.141
26/12/2023 15:30,26/12/2023 14:30,1359,1,1.359,1359,1.359
26/12/2023 15:45,26/12/2023 14:45,40106,0,40.106,40106,40.106
26/12/2023 15:45,26/12/2023 14:45,1394,1,1.394,1394,1.394
26/12/2023 16:00,26/12/2023 15:00,49448,0,49.448,49448,49.448
26/12/2023 16:00,26/12/2023 15:00,1427,1,1.427,1427,1.427
26/12/2023 16:15,26/12/2023 15:15,1471,1,1.471,1471,1.471
26/12/2023 16:15,26/12/2023 15:15,49404,0,49.404,49404,49.404
26/12/2023 16:30,26/12/2023 15:30,1534,1,1.534,1534,1.534
26/12/2023 16:30,26/12/2023 15:30,49341,0,49.341,49341,49.341
26/12/2023 16:45,26/12/2023 15:45,49276,0,49.276,49276,49.276
26/12/2023 16:45,26/12/2023 15:45,1599,1,1.599,1599,1.599
26/12/2023 17:00,26/12/2023 16:00,1654,1,1.654,1654,1.654
26/12/2023 17:00,26/12/2023 16:00,51396,0,51.396,51396,51.396
26/12/2023 17:15,26/12/2023 16:15,51332,0,51.332,51332,51.332
26/12/2023 17:15,26/12/2023 16:15,1718,1,1.718,1718,1.718
26/12/2023 17:30,26/12/2023 16:30,51239,0,51.239,51239,51.239
26/12/2023 17:30,26/12/2023 16:30,1811,1,1.811,1811,1.811
26/12/2023 17:45,26/12/2023 16:45,51199,0,51.199,51199,51.199
26/12/2023 17:45,26/12/2023 16:45,1851,1,1.851,1851,1.851
26/12/2023 18:00,26/12/2023 17:00,1840,1,1.84,1840,1.84
26/12/2023 18:00,26/12/2023 17:00,50935,0,50.935,50935,50.935
26/12/2023 18:15,26/12/2023 17:15,1819,1,1.819,1819,1.819
26/12/2023 18:15,26/12/2023 17:15,50956,0,50.956,50956,50.956
26/12/2023 18:30,26/12/2023 17:30,51008,0,51.008,51008,51.008
26/12/2023 18:30,26/12/2023 17:30,1767,1,1.767,1767,1.767
26/12/2023 18:45,26/12/2023 17:45,1777,1,1.777,1777,1.777
26/12/2023 18:45,26/12/2023 17:45,50998,0,50.998,50998,50.998
26/12/2023 19:00,26/12/2023 18:00,49550,0,49.55,49550,49.55
26/12/2023 19:00,26/12/2023 18:00,1775,1,1.775,1775,1.775
26/12/2023 19:15,26/12/2023 18:15,49601,0,49.601,49601,49.601
26/12/2023 19:15,26/12/2023 18:15,1724,1,1.724,1724,1.724
26/12/2023 19:30,26/12/2023 18:30,49612,0,49.612,49612,49.612
26/12/2023 19:30,26/12/2023 18:30,1713,1,1.713,1713,1.713
26/12/2023 19:45,26/12/2023 18:45,1692,1,1.692,1692,1.692
26/12/2023 19:45,26/12/2023 18:45,49633,0,49.633,49633,49.633
26/12/2023 20:00,26/12/2023 19:00,1691,1,1.691,1691,1.691
26/12/2023 20:00,26/12/2023 19:00,46984,0,46.984,46984,46.984
26/12/2023 20:15,26/12/2023 19:15,47025,0,47.025,47025,47.025
26/12/2023 20:15,26/12/2023 19:15,1650,1,1.65,1650,1.65
26/12/2023 20:30,26/12/2023 19:30,1617,1,1.617,1617,1.617
26/12/2023 20:30,26/12/2023 19:30,47058,0,47.058,47058,47.058
26/12/2023 20:45,26/12/2023 19:45,47099,0,47.099,47099,47.099
26/12/2023 20:45,26/12/2023 19:45,1576,1,1.576,1576,1.576
26/12/2023 21:00,26/12/2023 20:00,1544,1,1.544,1544,1.544
26/12/2023 21:00,26/12/2023 20:00,44081,0,44.081,44081,44.081
26/12/2023 21:15,26/12/2023 20:15,44112,0,44.112,44112,44.112
26/12/2023 21:15,26/12/2023 20:15,1513,1,1.513,1513,1.513
26/12/2023 21:30,26/12/2023 20:30,44155,0,44.155,44155,44.155
26/12/2023 21:30,26/12/2023 20:30,1470,1,1.47,1470,1.47
26/12/2023 21:45,26/12/2023 20:45,44196,0,44.196,44196,44.196
26/12/2023 21:45,26/12/2023 20:45,1429,1,1.429,1429,1.429
26/12/2023 22:00,26/12/2023 21:00,41074,0,41.074,41074,41.074
26/12/2023 22:00,26/12/2023 21:00,1376,1,1.376,1376,1.376
26/12/2023 22:15,26/12/2023 21:15,41106,0,41.106,41106,41.106
26/12/2023 22:15,26/12/2023 21:15,1344,1,1.344,1344,1.344
26/12/2023 22:30,26/12/2023 21:30,1292,1,1.292,1292,1.292
26/12/2023 22:30,26/12/2023 21:30,41158,0,41.158,41158,41.158
26/12/2023 22:45,26/12/2023 21:45,41200,0,41.2,41200,41.2
26/12/2023 22:45,26/12/2023 21:45,1250,1,1.25,1250,1.25
26/12/2023 23:00,26/12/2023 22:00,1197,1,1.197,1197,1.197
26/12/2023 23:00,26/12/2023 22:00,38078,0,38.078,38078,38.078
26/12/2023 23:15,26/12/2023 22:15,38111,0,38.111,38111,38.111
26/12/2023 23:15,26/12/2023 22:15,1164,1,1.164,1164,1.164
26/12/2023 23:30,26/12/2023 22:30,38183,0,38.183,38183,38.183
26/12/2023 23:30,26/12/2023 22:30,1092,1,1.092,1092,1.092
26/12/2023 23:45,26/12/2023 22:45,38225,0,38.225,38225,38.225
26/12/2023 23:45,26/12/2023 22:45,1050,1,1.05,1050,1.05
27/12/2023 00:00,26/12/2023 23:00,1117,1,1.117,1117,1.117
27/12/2023 00:00,26/12/2023 23:00,40533,0,40.533,40533,40.533
27/12/2023 00:15,26/12/2023 23:15,1085,1,1.085,1085,1.085
27/12/2023 00:15,26/12/2023 23:15,40565,0,40.565,40565,40.565
27/12/2023 00:30,26/12/2023 23:30,40596,0,40.596,40596,40.596
27/12/2023 00:30,26/12/2023 23:30,1054,1,1.054,1054,1.054
27/12/2023 00:45,26/12/2023 23:45,1063,1,1.063,1063,1.063
27/12/2023 00:45,26/12/2023 23:45,40587,0,40.587,40587,40.587
27/12/2023 01:00,27/12/2023 00:00,1041,1,1.041,1041,1.041
27/12/2023 01:00,27/12/2023 00:00,38709,0,38.709,38709,38.709
27/12/2023 01:15,27/12/2023 00:15,38730,0,38.73,38730,38.73
27/12/2023 01:15,27/12/2023 00:15,1020,1,1.02,1020,1.02
27/12/2023 01:30,27/12/2023 00:30,979,1,0.979,979,0.979
27/12/2023 01:30,27/12/2023 00:30,38771,0,38.771,38771,38.771
27/12/2023 01:45,27/12/2023 00:45,38761,0,38.761,38761,38.761
27/12/2023 01:45,27/12/2023 00:45,989,1,0.989,989,0.989
27/12/2023 02:00,27/12/2023 01:00,37498,0,37.498,37498,37.498
27/12/2023 02:00,27/12/2023 01:00,977,1,0.977,977,0.977
27/12/2023 02:15,27/12/2023 01:15,37508,0,37.508,37508,37.508
27/12/2023 02:15,27/12/2023 01:15,967,1,0.967,967,0.967
27/12/2023 02:30,27/12/2023 01:30,37488,0,37.488,37488,37.488
27/12/2023 02:30,27/12/2023 01:30,987,1,0.987,987,0.987
27/12/2023 02:45,27/12/2023 01:45,966,1,0.966,966,0.966
27/12/2023 02:45,27/12/2023 01:45,37509,0,37.509,37509,37.509
27/12/2023 03:00,27/12/2023 02:00,36794,0,36.794,36794,36.794
27/12/2023 03:00,27/12/2023 02:00,956,1,0.956,956,0.956
27/12/2023 03:15,27/12/2023 02:15,945,1,0.945,945,0.945
27/12/2023 03:15,27/12/2023 02:15,36805,0,36.805,36805,36.805
27/12/2023 03:30,27/12/2023 02:30,36805,0,36.805,36805,36.805
27/12/2023 03:30,27/12/2023 02:30,945,1,0.945,945,0.945
27/12/2023 03:45,27/12/2023 02:45,36816,0,36.816,36816,36.816
27/12/2023 03:45,27/12/2023 02:45,934,1,0.934,934,0.934
27/12/2023 04:00,27/12/2023 03:00,37190,0,37.19,37190,37.19
27/12/2023 04:00,27/12/2023 03:00,935,1,0.935,935,0.935
27/12/2023 04:15,27/12/2023 03:15,37201,0,37.201,37201,37.201
27/12/2023 04:15,27/12/2023 03:15,924,1,0.924,924,0.924
27/12/2023 04:30,27/12/2023 03:30,904,1,0.904,904,0.904
27/12/2023 04:30,27/12/2023 03:30,37221,0,37.221,37221,37.221
27/12/2023 04:45,27/12/2023 03:45,37231,0,37.231,37231,37.231
27/12/2023 04:45,27/12/2023 03:45,894,1,0.894,894,0.894
27/12/2023 05:00,27/12/2023 04:00,854,1,0.854,854,0.854
27/12/2023 05:00,27/12/2023 04:00,39096,0,39.096,39096,39.096
27/12/2023 05:15,27/12/2023 04:15,39096,0,39.096,39096,39.096
27/12/2023 05:15,27/12/2023 04:15,854,1,0.854,854,0.854
27/12/2023 05:30,27/12/2023 04:30,39105,0,39.105,39105,39.105
27/12/2023 05:30,27/12/2023 04:30,845,1,0.845,845,0.845
27/12/2023 05:45,27/12/2023 04:45,39125,0,39.125,39125,39.125
27/12/2023 05:45,27/12/2023 04:45,825,1,0.825,825,0.825
27/12/2023 06:00,27/12/2023 05:00,43804,0,43.804,43804,43.804
27/12/2023 06:00,27/12/2023 05:00,846,1,0.846,846,0.846
27/12/2023 06:15,27/12/2023 05:15,856,1,0.856,856,0.856
27/12/2023 06:15,27/12/2023 05:15,43794,0,43.794,43794,43.794
27/12/2023 06:30,27/12/2023 05:30,43804,0,43.804,43804,43.804
27/12/2023 06:30,27/12/2023 05:30,846,1,0.846,846,0.846
27/12/2023 06:45,27/12/2023 05:45,868,1,0.868,868,0.868
27/12/2023 06:45,27/12/2023 05:45,43782,0,43.782,43782,43.782
27/12/2023 07:00,27/12/2023 06:00,51705,0,51.705,51705,51.705
27/12/2023 07:00,27/12/2023 06:00,870,1,0.87,870,0.87
27/12/2023 07:15,27/12/2023 06:15,51663,0,51.663,51663,51.663
27/12/2023 07:15,27/12/2023 06:15,912,1,0.912,912,0.912
27/12/2023 07:30,27/12/2023 06:30,51622,0,51.622,51622,51.622
27/12/2023 07:30,27/12/2023 06:30,953,1,0.953,953,0.953
27/12/2023 07:45,27/12/2023 06:45,51549,0,51.549,51549,51.549
27/12/2023 07:45,27/12/2023 06:45,1026,1,1.026,1026,1.026
27/12/2023 08:00,27/12/2023 07:00,1048,1,1.048,1048,1.048
27/12/2023 08:00,27/12/2023 07:00,59977,0,59.977,59977,59.977
27/12/2023 08:15,27/12/2023 07:15,59905,0,59.905,59905,59.905
27/12/2023 08:15,27/12/2023 07:15,1120,1,1.12,1120,1.12
27/12/2023 08:30,27/12/2023 07:30,59853,0,59.853,59853,59.853
27/12/2023 08:30,27/12/2023 07:30,1172,1,1.172,1172,1.172
27/12/2023 08:45,27/12/2023 07:45,1224,1,1.224,1224,1.224
27/12/2023 08:45,27/12/2023 07:45,59801,0,59.801,59801,59.801
27/12/2023 09:00,27/12/2023 08:00,1276,1,1.276,1276,1.276
27/12/2023 09:00,27/12/2023 08:00,63674,0,63.674,63674,63.674
27/12/2023 09:15,27/12/2023 08:15,1298,1,1.298,1298,1.298
27/12/2023 09:15,27/12/2023 08:15,63652,0,63.652,63652,63.652
27/12/2023 09:30,27/12/2023 08:30,63662,0,63.662,63662,63.662
27/12/2023 09:30,27/12/2023 08:30,1288,1,1.288,1288,1.288
27/12/2023 09:45,27/12/2023 08:45,1309,1,1.309,1309,1.309
27/12/2023 09:45,27/12/2023 08:45,63641,0,63.641,63641,63.641
27/12/2023 10:00,27/12/2023 09:00,62205,0,62.205,62205,62.205
27/12/2023 10:00,27/12/2023 09:00,1320,1,1.32,1320,1.32
27/12/2023 10:15,27/12/2023 09:15,1339,1,1.339,1339,1.339
27/12/2023 10:15,27/12/2023 09:15,62186,0,62.186,62186,62.186
27/12/2023 10:30,27/12/2023 09:30,62176,0,62.176,62176,62.176
27/12/2023 10:30,27/12/2023 09:30,1349,1,1.349,1349,1.349
27/12/2023 10:45,27/12/2023 09:45,62165,0,62.165,62165,62.165
27/12/2023 10:45,27/12/2023 09:45,1360,1,1.36,1360,1.36
27/12/2023 11:00,27/12/2023 10:00,60040,0,60.04,60040,60.04
27/12/2023 11:00,27/12/2023 10:00,1360,1,1.36,1360,1.36
27/12/2023 11:15,27/12/2023 10:15,60040,0,60.04,60040,60.04
27/12/2023 11:15,27/12/2023 10:15,1360,1,1.36,1360,1.36
27/12/2023 11:30,27/12/2023 10:30,1381,1,1.381,1381,1.381
27/12/2023 11:30,27/12/2023 10:30,60019,0,60.019,60019,60.019
27/12/2023 11:45,27/12/2023 10:45,60008,0,60.008,60008,60.008
27/12/2023 11:45,27/12/2023 10:45,1392,1,1.392,1392,1.392
27/12/2023 12:00,27/12/2023 11:00,1382,1,1.382,1382,1.382
27/12/2023 12:00,27/12/2023 11:00,58068,0,58.068,58068,58.068
27/12/2023 12:15,27/12/2023 11:15,58076,0,58.076,58076,58.076
27/12/2023 12:15,27/12/2023 11:15,1374,1,1.374,1374,1.374
27/12/2023 12:30,27/12/2023 11:30,58067,0,58.067,58067,58.067
27/12/2023 12:30,27/12/2023 11:30,1383,1,1.383,1383,1.383
27/12/2023 12:45,27/12/2023 11:45,58076,0,58.076,58076,58.076
27/12/2023 12:45,27/12/2023 11:45,1374,1,1.374,1374,1.374
27/12/2023 13:00,27/12/2023 12:00,57466,0,57.466,57466,57.466
27/12/2023 13:00,27/12/2023 12:00,1384,1,1.384,1384,1.384
27/12/2023 13:15,27/12/2023 12:15,1365,1,1.365,1365,1.365
27/12/2023 13:15,27/12/2023 12:15,57485,0,57.485,57485,57.485
27/12/2023 13:30,27/12/2023 12:30,57485,0,57.485,57485,57.485
27/12/2023 13:30,27/12/2023 12:30,1365,1,1.365,1365,1.365
27/12/2023 13:45,27/12/2023 12:45,1365,1,1.365,1365,1.365
27/12/2023 13:45,27/12/2023 12:45,57485,0,57.485,57485,57.485
27/12/2023 14:00,27/12/2023 13:00,59289,0,59.289,59289,59.289
27/12/2023 14:00,27/12/2023 13:00,1386,1,1.386,1386,1.386
27/12/2023 14:15,27/12/2023 13:15,59268,0,59.268,59268,59.268
27/12/2023 14:15,27/12/2023 13:15,1407,1,1.407,1407,1.407
27/12/2023 14:30,27/12/2023 13:30,59267,0,59.267,59267,59.267
27/12/2023 14:30,27/12/2023 13:30,1408,1,1.408,1408,1.408
27/12/2023 14:45,27/12/2023 13:45,59258,0,59.258,59258,59.258
27/12/2023 14:45,27/12/2023 13:45,1417,1,1.417,1417,1.417
27/12/2023 15:00,27/12/2023 14:00,1429,1,1.429,1429,1.429
27/12/2023 15:00,27/12/2023 14:00,61771,0,61.771,61771,61.771
27/12/2023 15:15,27/12/2023 14:15,61762,0,61.762,61762,61.762
27/12/2023 15:15,27/12/2023 14:15,1438,1,1.438,1438,1.438
27/12/2023 15:30,27/12/2023 14:30,1439,1,1.439,1439,1.439
27/12/2023 15:30,27/12/2023 14:30,61761,0,61.761,61761,61.761
27/12/2023 15:45,27/12/2023 14:45,61751,0,61.751,61751,61.751
27/12/2023 15:45,27/12/2023 14:45,1449,1,1.449,1449,1.449
27/12/2023 16:00,27/12/2023 15:00,62505,0,62.505,62505,62.505
27/12/2023 16:00,27/12/2023 15:00,1470,1,1.47,1470,1.47
27/12/2023 16:15,27/12/2023 15:15,62453,0,62.453,62453,62.453
27/12/2023 16:15,27/12/2023 15:15,1522,1,1.522,1522,1.522
27/12/2023 16:30,27/12/2023 15:30,62422,0,62.422,62422,62.422
27/12/2023 16:30,27/12/2023 15:30,1553,1,1.553,1553,1.553
27/12/2023 16:45,27/12/2023 15:45,1586,1,1.586,1586,1.586
27/12/2023 16:45,27/12/2023 15:45,62389,0,62.389,62389,62.389
27/12/2023 17:00,27/12/2023 16:00,59517,0,59.517,59517,59.517
27/12/2023 17:00,27/12/2023 16:00,1658,1,1.658,1658,1.658
27/12/2023 17:15,27/12/2023 16:15,1691,1,1.691,1691,1.691
27/12/2023 17:15,27/12/2023 16:15,59484,0,59.484,59484,59.484
27/12/2023 17:30,27/12/2023 16:30,59443,0,59.443,59443,59.443
27/12/2023 17:30,27/12/2023 16:30,1732,1,1.732,1732,1.732
27/12/2023 17:45,27/12/2023 16:45,59414,0,59.414,59414,59.414
27/12/2023 17:45,27/12/2023 16:45,1761,1,1.761,1761,1.761
27/12/2023 18:00,27/12/2023 17:00,54714,0,54.714,54714,54.714
27/12/2023 18:00,27/12/2023 17:00,1761,1,1.761,1761,1.761
27/12/2023 18:15,27/12/2023 17:15,54736,0,54.736,54736,54.736
27/12/2023 18:15,27/12/2023 17:15,1739,1,1.739,1739,1.739
27/12/2023 18:30,27/12/2023 17:30,1728,1,1.728,1728,1.728
27/12/2023 18:30,27/12/2023 17:30,54747,0,54.747,54747,54.747
27/12/2023 18:45,27/12/2023 17:45,54789,0,54.789,54789,54.789
27/12/2023 18:45,27/12/2023 17:45,1686,1,1.686,1686,1.686
27/12/2023 19:00,27/12/2023 18:00,1644,1,1.644,1644,1.644
27/12/2023 19:00,27/12/2023 18:00,50781,0,50.781,50781,50.781
27/12/2023 19:15,27/12/2023 18:15,50822,0,50.822,50822,50.822
27/12/2023 19:15,27/12/2023 18:15,1603,1,1.603,1603,1.603
27/12/2023 19:30,27/12/2023 18:30,50853,0,50.853,50853,50.853
27/12/2023 19:30,27/12/2023 18:30,1572,1,1.572,1572,1.572
27/12/2023 19:45,27/12/2023 18:45,50874,0,50.874,50874,50.874
27/12/2023 19:45,27/12/2023 18:45,1551,1,1.551,1551,1.551
27/12/2023 20:00,27/12/2023 19:00,47151,0,47.151,47151,47.151
27/12/2023 20:00,27/12/2023 19:00,1499,1,1.499,1499,1.499
27/12/2023 20:15,27/12/2023 19:15,1468,1,1.468,1468,1.468
27/12/2023 20:15,27/12/2023 19:15,47182,0,47.182,47182,47.182
27/12/2023 20:30,27/12/2023 19:30,47213,0,47.213,47213,47.213
27/12/2023 20:30,27/12/2023 19:30,1437,1,1.437,1437,1.437
27/12/2023 20:45,27/12/2023 19:45,1405,1,1.405,1405,1.405
27/12/2023 20:45,27/12/2023 19:45,47245,0,47.245,47245,47.245
27/12/2023 21:00,27/12/2023 20:00,43392,0,43.392,43392,43.392
27/12/2023 21:00,27/12/2023 20:00,1383,1,1.383,1383,1.383
27/12/2023 21:15,27/12/2023 20:15,43423,0,43.423,43423,43.423
27/12/2023 21:15,27/12/2023 20:15,1352,1,1.352,1352,1.352
27/12/2023 21:30,27/12/2023 20:30,1300,1,1.3,1300,1.3
27/12/2023 21:30,27/12/2023 20:30,43475,0,43.475,43475,43.475
27/12/2023 21:45,27/12/2023 20:45,1269,1,1.269,1269,1.269
27/12/2023 21:45,27/12/2023 20:45,43506,0,43.506,43506,43.506
27/12/2023 22:00,27/12/2023 21:00,40152,0,40.152,40152,40.152
27/12/2023 22:00,27/12/2023 21:00,1248,1,1.248,1248,1.248
27/12/2023 22:15,27/12/2023 21:15,1226,1,1.226,1226,1.226
27/12/2023 22:15,27/12/2023 21:15,40174,0,40.174,40174,40.174
27/12/2023 22:30,27/12/2023 21:30,40175,0,40.175,40175,40.175
27/12/2023 22:30,27/12/2023 21:30,1225,1,1.225,1225,1.225
27/12/2023 22:45,27/12/2023 21:45,1164,1,1.164,1164,1.164
27/12/2023 22:45,27/12/2023 21:45,40236,0,40.236,40236,40.236
27/12/2023 23:00,27/12/2023 22:00,1143,1,1.143,1143,1.143
27/12/2023 23:00,27/12/2023 22:00,37282,0,37.282,37282,37.282
27/12/2023 23:15,27/12/2023 22:15,1111,1,1.111,1111,1.111
27/12/2023 23:15,27/12/2023 22:15,37314,0,37.314,37314,37.314
27/12/2023 23:30,27/12/2023 22:30,1079,1,1.079,1079,1.079
27/12/2023 23:30,27/12/2023 22:30,37346,0,37.346,37346,37.346
27/12/2023 23:45,27/12/2023 22:45,37377,0,37.377,37377,37.377
27/12/2023 23:45,27/12/2023 22:45,1048,1,1.048,1048,1.048
28/12/2023 00:00,27/12/2023 23:00,1189,1,1.189,1189,1.189
28/12/2023 00:00,27/12/2023 23:00,34211,0,34.211,34211,34.211
28/12/2023 00:15,27/12/2023 23:15,1178,1,1.178,1178,1.178
28/12/2023 00:15,27/12/2023 23:15,34222,0,34.222,34222,34.222
28/12/2023 00:30,27/12/2023 23:30,1153,1,1.153,1153,1.153
28/12/2023 00:30,27/12/2023 23:30,34247,0,34.247,34247,34.247
28/12/2023 00:45,27/12/2023 23:45,34294,0,34.294,34294,34.294
28/12/2023 00:45,27/12/2023 23:45,1106,1,1.106,1106,1.106
28/12/2023 01:00,28/12/2023 00:00,32924,0,32.924,32924,32.924
28/12/2023 01:00,28/12/2023 00:00,1151,1,1.151,1151,1.151
28/12/2023 01:15,28/12/2023 00:15,1139,1,1.139,1139,1.139
28/12/2023 01:15,28/12/2023 00:15,32936,0,32.936,32936,32.936
28/12/2023 01:30,28/12/2023 00:30,1119,1,1.119,1119,1.119
28/12/2023 01:30,28/12/2023 00:30,32956,0,32.956,32956,32.956
28/12/2023 01:45,28/12/2023 00:45,1080,1,1.08,1080,1.08
28/12/2023 01:45,28/12/2023 00:45,32995,0,32.995,32995,32.995
28/12/2023 02:00,28/12/2023 01:00,32289,0,32.289,32289,32.289
28/12/2023 02:00,28/12/2023 01:00,1086,1,1.086,1086,1.086
28/12/2023 02:15,28/12/2023 01:15,32306,0,32.306,32306,32.306
28/12/2023 02:15,28/12/2023 01:15,1069,1,1.069,1069,1.069
28/12/2023 02:30,28/12/2023 01:30,1039,1,1.039,1039,1.039
28/12/2023 02:30,28/12/2023 01:30,32336,0,32.336,32336,32.336
28/12/2023 02:45,28/12/2023 01:45,32372,0,32.372,32372,32.372
28/12/2023 02:45,28/12/2023 01:45,1003,1,1.003,1003,1.003
28/12/2023 03:00,28/12/2023 02:00,975,1,0.975,975,0.975
28/12/2023 03:00,28/12/2023 02:00,31925,0,31.925,31925,31.925
28/12/2023 03:15,28/12/2023 02:15,934,1,0.934,934,0.934
28/12/2023 03:15,28/12/2023 02:15,31966,0,31.966,31966,31.966
28/12/2023 03:30,28/12/2023 02:30,903,1,0.903,903,0.903
28/12/2023 03:30,28/12/2023 02:30,31997,0,31.997,31997,31.997
28/12/2023 03:45,28/12/2023 02:45,32022,0,32.022,32022,32.022
28/12/2023 03:45,28/12/2023 02:45,878,1,0.878,878,0.878
28/12/2023 04:00,28/12/2023 03:00,31659,0,31.659,31659,31.659
28/12/2023 04:00,28/12/2023 03:00,866,1,0.866,866,0.866
28/12/2023 04:15,28/12/2023 03:15,834,1,0.834,834,0.834
28/12/2023 04:15,28/12/2023 03:15,31691,0,31.691,31691,31.691
28/12/2023 04:30,28/12/2023 03:30,31700,0,31.7,31700,31.7
28/12/2023 04:30,28/12/2023 03:30,825,1,0.825,825,0.825
28/12/2023 04:45,28/12/2023 03:45,810,1,0.81,810,0.81
28/12/2023 04:45,28/12/2023 03:45,31715,0,31.715,31715,31.715
28/12/2023 05:00,28/12/2023 04:00,787,1,0.787,787,0.787
28/12/2023 05:00,28/12/2023 04:00,32863,0,32.863,32863,32.863
28/12/2023 05:15,28/12/2023 04:15,784,1,0.784,784,0.784
28/12/2023 05:15,28/12/2023 04:15,32866,0,32.866,32866,32.866
28/12/2023 05:30,28/12/2023 04:30,32861,0,32.861,32861,32.861
28/12/2023 05:30,28/12/2023 04:30,789,1,0.789,789,0.789
28/12/2023 05:45,28/12/2023 04:45,32852,0,32.852,32852,32.852
28/12/2023 05:45,28/12/2023 04:45,798,1,0.798,798,0.798
28/12/2023 06:00,28/12/2023 05:00,811,1,0.811,811,0.811
28/12/2023 06:00,28/12/2023 05:00,37039,0,37.039,37039,37.039
28/12/2023 06:15,28/12/2023 05:15,37014,0,37.014,37014,37.014
28/12/2023 06:15,28/12/2023 05:15,836,1,0.836,836,0.836
28/12/2023 06:30,28/12/2023 05:30,892,1,0.892,892,0.892
28/12/2023 06:30,28/12/2023 05:30,36958,0,36.958,36958,36.958
28/12/2023 06:45,28/12/2023 05:45,952,1,0.952,952,0.952
28/12/2023 06:45,28/12/2023 05:45,36898,0,36.898,36898,36.898
28/12/2023 07:00,28/12/2023 06:00,1022,1,1.022,1022,1.022
28/12/2023 07:00,28/12/2023 06:00,43253,0,43.253,43253,43.253
28/12/2023 07:15,28/12/2023 06:15,43156,0,43.156,43156,43.156
28/12/2023 07:15,28/12/2023 06:15,1119,1,1.119,1119,1.119
28/12/2023 07:30,28/12/2023 06:30,43091,0,43.091,43091,43.091
28/12/2023 07:30,28/12/2023 06:30,1184,1,1.184,1184,1.184
28/12/2023 07:45,28/12/2023 06:45,1218,1,1.218,1218,1.218
28/12/2023 07:45,28/12/2023 06:45,43057,0,43.057,43057,43.057
28/12/2023 08:00,28/12/2023 07:00,49813,0,49.813,49813,49.813
28/12/2023 08:00,28/12/2023 07:00,1237,1,1.237,1237,1.237
28/12/2023 08:15,28/12/2023 07:15,1220,1,1.22,1220,1.22
28/12/2023 08:15,28/12/2023 07:15,49830,0,49.83,49830,49.83
28/12/2023 08:30,28/12/2023 07:30,49803,0,49.803,49803,49.803
28/12/2023 08:30,28/12/2023 07:30,1247,1,1.247,1247,1.247
28/12/2023 08:45,28/12/2023 07:45,49780,0,49.78,49780,49.78
28/12/2023 08:45,28/12/2023 07:45,1270,1,1.27,1270,1.27
28/12/2023 09:00,28/12/2023 08:00,1279,1,1.279,1279,1.279
28/12/2023 09:00,28/12/2023 08:00,52821,0,52.821,52821,52.821
28/12/2023 09:15,28/12/2023 08:15,1281,1,1.281,1281,1.281
28/12/2023 09:15,28/12/2023 08:15,52819,0,52.819,52819,52.819
28/12/2023 09:30,28/12/2023 08:30,1234,1,1.234,1234,1.234
28/12/2023 09:30,28/12/2023 08:30,52866,0,52.866,52866,52.866
28/12/2023 09:45,28/12/2023 08:45,52898,0,52.898,52898,52.898
28/12/2023 09:45,28/12/2023 08:45,1202,1,1.202,1202,1.202
28/12/2023 10:00,28/12/2023 09:00,1168,1,1.168,1168,1.168
28/12/2023 10:00,28/12/2023 09:00,49532,0,49.532,49532,49.532
28/12/2023 10:15,28/12/2023 09:15,1128,1,1.128,1128,1.128
28/12/2023 10:15,28/12/2023 09:15,49572,0,49.572,49572,49.572
28/12/2023 10:30,28/12/2023 09:30,1117,1,1.117,1117,1.117
28/12/2023 10:30,28/12/2023 09:30,49583,0,49.583,49583,49.583
28/12/2023 10:45,28/12/2023 09:45,49615,0,49.615,49615,49.615
28/12/2023 10:45,28/12/2023 09:45,1085,1,1.085,1085,1.085
28/12/2023 11:00,28/12/2023 10:00,43111,0,43.111,43111,43.111
28/12/2023 11:00,28/12/2023 10:00,1064,1,1.064,1064,1.064
28/12/2023 11:15,28/12/2023 10:15,1023,1,1.023,1023,1.023
28/12/2023 11:15,28/12/2023 10:15,43152,0,43.152,43152,43.152
28/12/2023 11:30,28/12/2023 10:30,43170,0,43.17,43170,43.17
28/12/2023 11:30,28/12/2023 10:30,1005,1,1.005,1005,1.005
28/12/2023 11:45,28/12/2023 10:45,1019,1,1.019,1019,1.019
28/12/2023 11:45,28/12/2023 10:45,43156,0,43.156,43156,43.156
28/12/2023 12:00,28/12/2023 11:00,1026,1,1.026,1026,1.026
28/12/2023 12:00,28/12/2023 11:00,37949,0,37.949,37949,37.949
28/12/2023 12:15,28/12/2023 11:15,1034,1,1.034,1034,1.034
28/12/2023 12:15,28/12/2023 11:15,37941,0,37.941,37941,37.941
28/12/2023 12:30,28/12/2023 11:30,37946,0,37.946,37946,37.946
28/12/2023 12:30,28/12/2023 11:30,1029,1,1.029,1029,1.029
